Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-07-22,4.7505,4.78753,4.70833,4.72718,1034459950.13
2009-07-23,4.72058,4.77865,4.69113,4.76008,622233506.79038
2009-07-24,4.73291,4.82545,4.72038,4.82545,519091133.22432
2009-07-27,4.82545,4.85192,4.74309,4.82861,511789451.21268
2009-07-28,4.79445,4.82861,4.75316,4.82545,429960240.57866
2009-07-29,4.79248,4.83968,4.77253,4.82635,452346313.82883
2009-07-30,4.87702,4.96719,4.87069,4.9098,554600413.70383
2009-07-31,4.91565,4.97587,4.91256,4.92779,500311366.86041
2009-08-03,4.98034,5.02536,4.97212,5.01944,465552839.39926
2009-08-04,4.97687,4.99377,4.95326,4.99297,467911283.75211
2009-08-05,5.00632,5.04927,4.95326,4.97925,500189444.52001
2009-08-06,4.99297,5.02111,4.91819,4.94389,404223224.15629
2009-08-07,4.97015,5.02408,4.97015,4.99187,458214990.43788
2009-08-10,4.98843,5.02408,4.93618,4.96719,355317231.04064
2009-08-11,4.9347,4.95751,4.88243,4.91059,420345233.54961
2009-08-12,4.90033,5.02763,4.89934,4.98596,525664236.63505
2009-08-13,5.02506,5.08629,5.02062,5.07869,520668234.3723
2009-08-14,5.062,5.07395,4.99267,5.02972,361938196.60664
2009-08-17,4.9344,4.9344,4.80827,4.81281,619423767.8346
2009-08-18,4.8785,4.95385,4.86822,4.94634,502916895.84367
2009-08-19,4.90774,4.98546,4.89904,4.96413,488017967.41935
2009-08-20,4.97242,5.02783,4.96432,5.01647,404463268.98372
2009-08-21,5.062,5.10853,5.0305,5.10407,491748301.60075
2009-08-24,5.12739,5.14832,5.07494,5.09895,481100302.45744
2009-08-25,5.1103,5.15563,5.10112,5.10921,383424998.56189
2009-08-26,5.09528,5.11317,5.02892,5.04995,359153859.86812
2009-08-27,5.08415,5.11397,4.97065,5.11098,530477983.63368
2009-08-28,5.18901,5.20216,5.08186,5.12848,536942766.41738
2009-08-31,5.06932,5.09214,5.02062,5.07345,368174669.25533
2009-09-01,5.06714,5.12739,4.97411,4.98546,554644546.87963
2009-09-02,4.96116,5.05617,4.9503,4.98121,430999704.49221
2009-09-03,5.02131,5.03958,4.97587,5.02211,347916519.96988
2009-09-04,5.04305,5.14812,5.03939,5.136,442117527.71262
2009-09-08,5.20018,5.22142,5.18774,5.21568,371981131.1147
2009-09-09,5.20967,5.2623,5.11809,5.16255,960022608.54177
2009-09-10,5.18842,5.22527,5.15149,5.20472,580790648.44917
2009-09-11,5.21658,5.22288,5.15337,5.19198,412601643.6765
2009-09-14,5.15298,5.24462,5.1344,5.23911,380756147.8014
2009-09-15,5.24887,5.29747,5.23513,5.28305,491346303.8433
2009-09-16,5.36838,5.5119,5.36484,5.48443,888968088.19226
2009-09-17,5.48789,5.63307,5.48729,5.5664,957700153.95391
2009-09-18,5.60691,5.62596,5.57203,5.58003,712027019.75074
2009-09-21,5.56325,5.5848,5.47732,5.54982,517686047.0748
2009-09-22,5.58281,5.59112,5.51485,5.56423,422303042.94881
2009-09-23,5.59002,5.69708,5.58023,5.59474,700841879.49028
2009-09-24,5.64759,5.66143,5.51269,5.54349,650138381.58111
2009-09-25,5.49282,5.59474,5.47189,5.50082,527003820.11628
2009-09-28,5.54379,5.6304,5.52937,5.61441,399258315.28472
2009-09-29,5.62991,5.65185,5.55871,5.59112,408389413.56834
2009-09-30,5.61095,5.62319,5.50852,5.59002,638487204.94713
2009-10-01,5.59424,5.61687,5.45015,5.45492,620048933.31959
2009-10-02,5.47021,5.60828,5.46972,5.5767,654497681.1009
2009-10-05,5.61609,5.63506,5.55732,5.61047,500295492.11992
2009-10-06,5.66222,5.73115,5.64838,5.73115,715083358.35695
2009-10-07,5.72523,5.74727,5.70072,5.73756,550251211.68944
2009-10-08,5.75496,5.7739,5.69648,5.70813,517854067.82292
2009-10-09,5.69708,5.75158,5.68879,5.74457,346909812.95914
2009-10-12,5.75959,5.77619,5.7196,5.75516,341025944.02399
2009-10-13,5.74795,5.76572,5.72127,5.73145,409470022.81669
2009-10-14,5.79662,5.80029,5.73706,5.76928,444462390.6018
2009-10-15,5.71831,5.75811,5.71633,5.74727,441576190.86076
2009-10-16,5.70743,5.74124,5.66536,5.67188,507204629.9395
2009-10-19,5.66536,5.73065,5.59653,5.72592,1074105949.6426
2009-10-20,6.04592,6.08425,5.96681,5.99494,1341462594.2777
2009-10-21,6.02025,6.29521,6.00848,6.18085,1410707077.3037
2009-10-22,6.16829,6.26893,6.10755,6.18895,935972211.66329
2009-10-23,6.20473,6.20672,6.12939,6.15081,497355669.18823
2009-10-26,6.1442,6.23574,6.03504,6.10675,572047197.9838
2009-10-27,6.08108,6.11703,5.92532,5.95229,895015706.2045
2009-10-28,5.95209,5.97273,5.76356,5.80285,967616205.96125
2009-10-29,5.87802,5.936,5.79495,5.92197,674884277.17521
2009-10-30,5.91654,5.936,5.61163,5.68542,849237233.38747
2009-11-02,5.72523,5.81718,5.59723,5.70972,803325937.82465
2009-11-03,5.67012,5.71603,5.60759,5.69262,614724211.84669
2009-11-04,5.75188,5.847,5.73706,5.75516,576997040.0773
2009-11-05,5.81116,5.88147,5.78527,5.85223,452211050.99601
2009-11-06,5.82033,5.887,5.80285,5.86113,345764301.44567
2009-11-09,5.93983,6.08938,5.91931,6.07556,623080664.5087
2009-11-10,6.06468,6.18251,6.0629,6.12197,474194858.18039
2009-11-11,6.17126,6.18321,6.0872,6.12939,525550341.26976
2009-11-12,6.13283,6.17906,6.07476,6.09195,424121683.35096
2009-11-13,6.12167,6.17787,6.09412,6.16583,404926159.5687
2009-11-16,6.19605,6.2727,6.1835,6.232,570282391.36899
2009-11-17,6.21481,6.25669,6.18321,6.24305,468845993.00814
2009-11-18,6.22053,6.24305,6.15298,6.21116,442406132.29696
2009-11-19,6.16809,6.17106,6.02568,6.04709,639786457.13092
2009-11-20,5.98202,6.04365,5.96414,6.02913,481460140.37091
2009-11-23,6.12592,6.21263,6.12127,6.20869,561106543.30668
2009-11-24,6.18915,6.20869,6.1195,6.16553,375656818.4839
2009-11-25,6.19782,6.20169,6.14518,6.15842,339207681.27845
2009-11-27,6.00495,6.12147,5.98331,6.04987,349633620.352
2009-11-30,6.06044,6.08257,5.99494,6.02883,501944463.4496
2009-12-01,6.09975,6.11556,5.93679,5.94043,547778624.92511
2009-12-02,6.00315,6.07457,5.9036,5.91811,844850247.48599
2009-12-03,5.96761,6.00145,5.91951,5.92622,530128580.38285
2009-12-04,6.02253,6.02844,5.73856,5.83001,978542089.50569
2009-12-07,5.83001,5.84453,5.69065,5.69826,844451740.77421
2009-12-08,5.70122,5.80108,5.69145,5.72651,815452163.96692
2009-12-09,5.76788,5.97668,5.73956,5.96562,807137240.37121
2009-12-10,6.02223,6.02253,5.91456,5.92462,579001347.81549
2009-12-11,5.96364,5.97204,5.83397,5.87121,507980342.71948
2009-12-14,5.89491,5.95427,5.80769,5.94063,582791627.13916
2009-12-15,5.9038,5.95702,5.82843,5.85668,496171416.99007
2009-12-16,5.88147,5.92682,5.86755,5.88217,417799214.34039
2009-12-17,5.87754,5.88147,5.76058,5.78676,458200178.80584
2009-12-18,5.8235,5.8959,5.80908,5.89422,719377422.50428
2009-12-21,5.9112,6.02388,5.90143,5.97905,720964644.44478
2009-12-22,6.02548,6.05848,5.9917,6.04276,412894206.06176
2009-12-23,6.06765,6.10361,6.05699,6.09539,408143636.05512
2009-12-24,6.13541,6.31397,6.13283,6.30448,593135042.67176
2009-12-28,6.3678,6.45256,6.32187,6.38232,761786451.02448
2009-12-29,6.41344,6.41561,6.29561,6.30647,524827174.39714
2009-12-30,6.29639,6.39407,6.28246,6.3833,486532682.39271
2009-12-31,6.42736,6.43427,6.35093,6.35525,416443485.78537
